"ID","feature","chr","source","type","start","end","score","strand","phase","attributes","Alias","full_name","Note","symbol","curator_summary","chr_num","qtl","left_bound","right_bound","chr","left_pos","right_pos"
"AT4G32540",586989,"Chr4","Araport11","gene",15700829,15703000,".","+",".","ID=AT4G32540;Name=AT4G32540;Note=Flavin-binding monooxygenase family protein;curator_summary=Mutant has elevated levels of free IAA in dominant mutant allele%3B Flavin Monooxygenase-Like Enzyme%3B Auxin Biosynthesis;symbol=YUC1;Alias=YUC,YUCCA;full_name=YUCCA 1;computational_description=YUCCA 1 (YUC1)%3B FUNCTIONS IN: NADP or NADPH binding%2C oxidoreductase activity%2C FAD binding%2C flavin-containing monooxygenase activity%3B INVOLVED IN: in 7 processes%3B EXPRESSED IN: 12 plant structures%3B EXPRESSED DURING: C globular stage%2C F mature embryo stage%2C petal differentiation and expansion stage%2C E expanded cotyledon stage%2C D bilateral stage%3B CONTAINS InterPro DOMAIN/s: Pyridine nucleotide-disulphide oxidoreductase%2C class-II (InterPro:IPR000103)%2C FAD-dependent pyridine nucleotide-disulphide oxidoreductase (InterPro:IPR013027)%2C Flavin-containing monooxygenase-like (InterPro:IPR020946)%3B BEST Arabidopsis thaliana protein match is: Flavin-binding monooxygenase family protein (TAIR:AT5G11320.1)%3B Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0%3B Bacteria - 0%3B Metazoa - 736%3B Fungi - 347%3B Plants - 385%3B Viruses - 0%3B Other Eukaryotes - 339 (source: NCBI BLink).;Dbxref=PMID:11914280,PMID:11209081,PMID:12464638,PMID:16126863,PMID:16818609,PMID:16905669,PMID:17704214,PMID:17919906,PMID:18000043,PMID:18799737,PMID:19075219,PMID:19154004,PMID:19223973,PMID:19306104,PMID:19279202,PMID:19525324,PMID:19710233,PMID:19820306,PMID:19995721,PMID:20237017,PMID:20421476,PMID:20974893,PMID:21051957,PMID:21205174,PMID:21511905,PMID:22025724,PMID:22025721,PMID:22108406,PMID:21251106,PMID:22995285,PMID:23271028,PMID:23521356,PMID:23722561,PMID:23840182,PMID:24398922,PMID:24595288,PMID:23776189,locus:2131322;locus_type=protein_coding","YUC,YUCCA","YUCCA 1","Flavin-binding monooxygenase family protein","YUC1","Mutant has elevated levels of free IAA in dominant mutant allele%3B Flavin Monooxygenase-Like Enzyme%3B Auxin Biosynthesis",4,"m_4_16212324","m_4_15488750","m_4_16811704",4,15488750,16811704
"AT4G33400",590601,"Chr4","Araport11","gene",16077898,16080721,".","-",".","ID=AT4G33400;Name=AT4G33400;Note=Vacuolar import/degradation%2C Vid27-related protein;computational_description=Vacuolar import/degradation%2C Vid27-related protein%3B FUNCTIONS IN: molecular_function unknown%3B INVOLVED IN: N-terminal protein myristoylation%3B LOCATED IN: cytosol%2C nucleus%2C plasma membrane%3B EXPRESSED IN: 25 plant structures%3B EXPRESSED DURING: 15 growth stages%3B CONTAINS InterPro DOMAIN/s: WD40 repeat-like-containing domain (InterPro:IPR011046)%2C Vacuolar import/degradation%2C Vid27-related (InterPro:IPR013863)%3B BEST Arabidopsis thaliana protein match is: Vacuolar import/degradation%2C Vid27-related protein (TAIR:AT3G19240.1)%3B Has 271 Blast hits to 271 proteins in 130 species: Archae - 0%3B Bacteria - 0%3B Metazoa - 6%3B Fungi - 139%3B Plants - 79%3B Viruses - 0%3B Other Eukaryotes - 47 (source: NCBI BLink).;Dbxref=PMID:12169696,PMID:12912986,PMID:15937229,PMID:17329565,PMID:17827350,PMID:18433157,PMID:18775970,locus:2119221;locus_type=protein_coding","","","Vacuolar import/degradation%2C Vid27-related protein","","",4,"m_4_16212324","m_4_15488750","m_4_16811704",4,15488750,16811704
"AT4G34000",592305,"Chr4","Araport11","gene",16295334,16298285,".","+",".","ID=AT4G34000;Name=AT4G34000;Note=abscisic acid responsive elements-binding factor 3;curator_summary=Encodes an ABA-responsive element-binding protein with similarity to transcription factors that is expressed in response to stress and abscisic acid.;symbol=ABF3;Alias=AtABF3,DPBF5,DC3 PROMOTER-BINDING FACTOR 5;full_name=abscisic acid responsive elements-binding factor 3;computational_description=abscisic acid responsive elements-binding factor 3 (ABF3)%3B FUNCTIONS IN: protein binding%2C DNA binding%2C transcription activator activity%2C sequence-specific DNA binding transcription factor activity%3B INVOLVED IN: in 6 processes%3B EXPRESSED IN: 23 plant structures%3B EXPRESSED DURING: 12 growth stages%3B CONTAINS InterPro DOMAIN/s: Basic-leucine zipper (bZIP) transcription factor (InterPro:IPR004827)%2C bZIP transcription factor%2C bZIP-1 (InterPro:IPR011616)%3B BEST Arabidopsis thaliana protein match is: ABRE binding factor 4 (TAIR:AT3G19290.1)%3B Has 2159 Blast hits to 2007 proteins in 161 species: Archae - 0%3B Bacteria - 4%3B Metazoa - 512%3B Fungi - 34%3B Plants - 1491%3B Viruses - 0%3B Other Eukaryotes - 118 (source: NCBI BLink).;Dbxref=PMID:10760247,PMID:10636868,PMID:11019812,PMID:11118137,PMID:11906833,PMID:12376636,PMID:16258012,PMID:16299177,PMID:16463099,PMID:16247556,PMID:19895399,PMID:20105335,PMID:20733066,PMID:20852918,PMID:19947981,PMID:21085673,PMID:21471120,PMID:22025559,PMID:22140235,PMID:22350156,PMID:23742014,PMID:24078097,PMID:24285786,PMID:24475264,PMID:24350984,PMID:24561249,PMID:24518068,PMID:24483851,PMID:24738645,PMID:25234727,PMID:25616872,locus:2118969;locus_type=protein_coding","AtABF3,DPBF5,DC3 PROMOTER-BINDING FACTOR 5","abscisic acid responsive elements-binding factor 3","abscisic acid responsive elements-binding factor 3","ABF3","Encodes an ABA-responsive element-binding protein with similarity to transcription factors that is expressed in response to stress and abscisic acid.",4,"m_4_16212324","m_4_15488750","m_4_16811704",4,15488750,16811704
"AT4G34590",594334,"Chr4","Araport11","gene",16521861,16523230,".","+",".","ID=AT4G34590;Name=AT4G34590;Note=G-box binding factor 6;curator_summary=Encodes a basic domain leucine zipper (bZip) transcription factor bZIP11. Translation is repressed by sucrose. Directly regulates gene expression of ASN1 and ProDH2%2C which are enzyme-coding genes involved in amino acid metabolism.;symbol=GBF6;Alias=ATB2,AtbZIP11,Arabidopsis thaliana basic leucine-zipper 11,BZIP11;full_name=G-box binding factor 6;computational_description=G-box binding factor 6 (GBF6)%3B FUNCTIONS IN: DNA binding%2C protein heterodimerization activity%2C sequence-specific DNA binding transcription factor activity%3B INVOLVED IN: sucrose induced translational repression%2C negative regulation of translation%2C regulation of transcription%2C DNA-dependent%2C response to sucrose stimulus%3B LOCATED IN: chloroplast%3B CONTAINS InterPro DOMAIN/s: Basic-leucine zipper (bZIP) transcription factor (InterPro:IPR004827)%2C bZIP transcription factor%2C bZIP-1 (InterPro:IPR011616)%3B BEST Arabidopsis thaliana protein match is: basic leucine-zipper 44 (TAIR:AT1G75390.1)%3B Has 1778 Blast hits to 1778 proteins in 91 species: Archae - 0%3B Bacteria - 0%3B Metazoa - 8%3B Fungi - 2%3B Plants - 1730%3B Viruses - 0%3B Other Eukaryotes - 38 (source: NCBI BLink).;Dbxref=PMID:9721683,PMID:9620274,PMID:11118137,PMID:11906833,PMID:15047879,PMID:15208401,PMID:15667324,PMID:15548739,PMID:16709202,PMID:18088315,PMID:18231654,PMID:19403731,PMID:19376782,PMID:20179149,PMID:20799971,PMID:21534971,PMID:21753116,PMID:21889051,PMID:22253603,PMID:22457737,PMID:23461773,PMID:23735508,PMID:24861440,locus:2139584;locus_type=protein_coding","ATB2,AtbZIP11,Arabidopsis thaliana basic leucine-zipper 11,BZIP11","G-box binding factor 6","G-box binding factor 6","GBF6","Encodes a basic domain leucine zipper (bZip) transcription factor bZIP11. Translation is repressed by sucrose. Directly regulates gene expression of ASN1 and ProDH2%2C which are enzyme-coding genes involved in amino acid metabolism.",4,"m_4_16212324","m_4_15488750","m_4_16811704",4,15488750,16811704
"AT4G34710",594636,"Chr4","Araport11","gene",16560030,16563044,".","-",".","ID=AT4G34710;Name=AT4G34710;Note=arginine decarboxylase 2;curator_summary=encodes a arginine decarboxylase (ADC)%2C a rate-limiting enzyme that catalyzes the first step of polyamine (PA) biosynthesis via ADC pathway in Arabidopsis thaliana. Arabidopsis genome has two ADC paralogs%2C ADC1 and ADC2. ADC2 is stress-inducible (osmotic stress). Double mutant analysis showed that ADC genes are essential for the production of PA%2C and are required for normal seed development. Overexpression causes phenotypes similar to GA-deficient plants and these plants show reduced levels of GA due to lower expression levels of AtGA20ox1%2C AtGA3ox3 and AtGA3ox1.;symbol=ADC2;Alias=ATADC2,SPE2;full_name=arginine decarboxylase 2;computational_description=arginine decarboxylase 2 (ADC2)%3B CONTAINS InterPro DOMAIN/s: Orn/DAP/Arg decarboxylase 2%2C C-terminal (InterPro:IPR022643)%2C Orn/DAP/Arg decarboxylase 2%2C conserved site (InterPro:IPR022657)%2C Orn/DAP/Arg decarboxylase 2%2C pyridoxal-phosphate binding site (InterPro:IPR022653)%2C Ornithine/DAP/Arg decarboxylase (InterPro:IPR000183)%2C Arginine decarboxylase (InterPro:IPR002985)%2C Orn/DAP/Arg decarboxylase 2%2C N-terminal (InterPro:IPR022644)%3B BEST Arabidopsis thaliana protein match is: arginine decarboxylase 1 (TAIR:AT2G16500.1)%3B Has 7853 Blast hits to 7777 proteins in 2122 species: Archae - 112%3B Bacteria - 5255%3B Metazoa - 102%3B Fungi - 32%3B Plants - 645%3B Viruses - 2%3B Other Eukaryotes - 1705 (source: NCBI BLink).;Dbxref=PMID:10481069,PMID:9787437,PMID:9680979,PMID:11576438,PMID:11351099,PMID:12111553,PMID:12428010,PMID:14684170,PMID:15086823,PMID:15347784,PMID:15634198,PMID:15733873,PMID:16045477,PMID:18375607,PMID:18701673,PMID:18775970,PMID:19054359,PMID:19303315,PMID:20351290,PMID:20206537,PMID:23080295,PMID:25409942,locus:2139629;locus_type=protein_coding","ATADC2,SPE2","arginine decarboxylase 2","arginine decarboxylase 2","ADC2","encodes a arginine decarboxylase (ADC)%2C a rate-limiting enzyme that catalyzes the first step of polyamine (PA) biosynthesis via ADC pathway in Arabidopsis thaliana. Arabidopsis genome has two ADC paralogs%2C ADC1 and ADC2. ADC2 is stress-inducible (osmotic stress). Double mutant analysis showed that ADC genes are essential for the production of PA%2C and are required for normal seed development. Overexpression causes phenotypes similar to GA-deficient plants and these plants show reduced levels of GA due to lower expression levels of AtGA20ox1%2C AtGA3ox3 and AtGA3ox1.",4,"m_4_16212324","m_4_15488750","m_4_16811704",4,15488750,16811704
"AT4G34770",594748,"Chr4","Araport11","gene",16591179,16591910,".","+",".","ID=AT4G34770;Name=AT4G34770;Note=SAUR-like auxin-responsive protein family;Alias=SAUR1,SMALL AUXIN UPREGULATED RNA 1;computational_description=SAUR-like auxin-responsive protein family %3B CONTAINS InterPro DOMAIN/s: Auxin responsive SAUR protein (InterPro:IPR003676)%3B BEST Arabidopsis thaliana protein match is: SAUR-like auxin-responsive protein family  (TAIR:AT2G21210.1)%3B Has 1411 Blast hits to 1394 proteins in 28 species: Archae - 0%3B Bacteria - 0%3B Metazoa - 0%3B Fungi - 0%3B Plants - 1410%3B Viruses - 0%3B Other Eukaryotes - 1 (source: NCBI BLink).;Dbxref=PMID:15047898,PMID:15489341,PMID:16214899,PMID:16412086,PMID:16901781,PMID:17435085,locus:2116860;locus_type=protein_coding","SAUR1,SMALL AUXIN UPREGULATED RNA 1","","SAUR-like auxin-responsive protein family","","",4,"m_4_16212324","m_4_15488750","m_4_16811704",4,15488750,16811704
"AT4G34950",595145,"Chr4","Araport11","gene",16642142,16644928,".","-",".","ID=AT4G34950;Name=AT4G34950;Note=Major facilitator superfamily protein;computational_description=Major facilitator superfamily protein%3B CONTAINS InterPro DOMAIN/s: Nodulin-like (InterPro:IPR010658)%2C Major facilitator superfamily%2C general substrate transporter (InterPro:IPR016196)%3B BEST Arabidopsis thaliana protein match is: Major facilitator superfamily protein (TAIR:AT2G16660.1)%3B Has 3379 Blast hits to 3250 proteins in 882 species: Archae - 26%3B Bacteria - 1593%3B Metazoa - 4%3B Fungi - 302%3B Plants - 604%3B Viruses - 0%3B Other Eukaryotes - 850 (source: NCBI BLink).;Dbxref=PMID:12586873,PMID:14576160,PMID:15377757,PMID:15695462,PMID:16581873,PMID:17496105,locus:2116855;locus_type=protein_coding","","","Major facilitator superfamily protein","","",4,"m_4_16212324","m_4_15488750","m_4_16811704",4,15488750,16811704
"AT4G00820",490431,"Chr4","Araport11","gene",349025,351550,".","+",".","ID=AT4G00820;Name=AT4G00820;Note=IQ-domain 17;symbol=iqd17;full_name=IQ-domain 17;computational_description=IQ-domain 17 (iqd17)%3B CONTAINS InterPro DOMAIN/s: IQ calmodulin-binding region (InterPro:IPR000048)%3B BEST Arabidopsis thaliana protein match is: IQ-domain 18 (TAIR:AT1G01110.2)%3B Has 1332 Blast hits to 1131 proteins in 120 species: Archae - 0%3B Bacteria - 14%3B Metazoa - 172%3B Fungi - 58%3B Plants - 857%3B Viruses - 43%3B Other Eukaryotes - 188 (source: NCBI BLink).;Dbxref=PMID:16368012,PMID:17551672,locus:2134628;locus_type=protein_coding","","IQ-domain 17","IQ-domain 17","iqd17","",4,"m_4_407208","m_4_41028","m_4_1180373",4,41028,1180373
"AT4G00880",490623,"Chr4","Araport11","gene",366373,367274,".","-",".","ID=AT4G00880;Name=AT4G00880;Note=SAUR-like auxin-responsive protein family;Alias=SAUR31,SMALL AUXIN UPREGULATED RNA 31;computational_description=SAUR-like auxin-responsive protein family %3B CONTAINS InterPro DOMAIN/s: Auxin responsive SAUR protein (InterPro:IPR003676)%3B BEST Arabidopsis thaliana protein match is: SAUR-like auxin-responsive protein family  (TAIR:AT2G46690.1)%3B Has 1421 Blast hits to 1407 proteins in 27 species: Archae - 0%3B Bacteria - 0%3B Metazoa - 0%3B Fungi - 0%3B Plants - 1420%3B Viruses - 0%3B Other Eukaryotes - 1 (source: NCBI BLink).;Dbxref=PMID:16673935,PMID:16901781,PMID:18552355,PMID:18650403,locus:2134598;locus_type=protein_coding","SAUR31,SMALL AUXIN UPREGULATED RNA 31","","SAUR-like auxin-responsive protein family","","",4,"m_4_407208","m_4_41028","m_4_1180373",4,41028,1180373
"AT4G01330",492037,"Chr4","Araport11","gene",550175,553097,".","+",".","ID=AT4G01330;Name=AT4G01330;Note=Protein kinase superfamily protein;computational_description=Protein kinase superfamily protein%3B FUNCTIONS IN: protein serine/threonine kinase activity%2C protein kinase activity%2C kinase activity%2C ATP binding%3B INVOLVED IN: protein amino acid phosphorylation%3B LOCATED IN: plasma membrane%3B EXPRESSED IN: 23 plant structures%3B EXPRESSED DURING: 13 growth stages%3B CONTAINS InterPro DOMAIN/s: Protein kinase%2C ATP binding site (InterPro:IPR017441)%2C Serine/threonine-protein kinase domain (InterPro:IPR002290)%2C Serine/threonine-protein kinase-like domain (InterPro:IPR017442)%2C Serine/threonine-protein kinase%2C active site (InterPro:IPR008271)%2C Protein kinase-like domain (InterPro:IPR011009)%2C Protein kinase%2C catalytic domain (InterPro:IPR000719)%2C Tyrosine-protein kinase%2C catalytic domain (InterPro:IPR020635)%3B BEST Arabidopsis thaliana protein match is: Protein kinase superfamily protein (TAIR:AT1G01540.2)%3B Has 119298 Blast hits to 117942 proteins in 4492 species: Archae - 112%3B Bacteria - 14190%3B Metazoa - 44161%3B Fungi - 9319%3B Plants - 33617%3B Viruses - 462%3B Other Eukaryotes - 17437 (source: NCBI BLink).;Dbxref=locus:2125038;locus_type=protein_coding","","","Protein kinase superfamily protein","","",4,"m_4_407208","m_4_41028","m_4_1180373",4,41028,1180373
"AT4G01690",493168,"Chr4","Araport11","gene",729863,732433,".","+",".","ID=AT4G01690;Name=AT4G01690;Note=Flavin containing amine oxidoreductase family;curator_summary=Encodes protoporphyrinogen oxidase (PPOX).;symbol=PPOX;computational_description=PPOX%3B FUNCTIONS IN: oxygen-dependent protoporphyrinogen oxidase activity%3B INVOLVED IN: porphyrin biosynthetic process%3B LOCATED IN: chloroplast%2C chloroplast envelope%3B EXPRESSED IN: 25 plant structures%3B EXPRESSED DURING: 16 growth stages%3B CONTAINS InterPro DOMAIN/s: Amine oxidase (InterPro:IPR002937)%2C Protoporphyrinogen oxidase (InterPro:IPR004572)%3B BEST Arabidopsis thaliana protein match is: Flavin containing amine oxidoreductase family (TAIR:AT5G14220.1)%3B Has 2258 Blast hits to 2244 proteins in 787 species: Archae - 6%3B Bacteria - 1416%3B Metazoa - 200%3B Fungi - 137%3B Plants - 154%3B Viruses - 0%3B Other Eukaryotes - 345 (source: NCBI BLink).;Dbxref=PMID:9238074,PMID:8982084,PMID:12777052,PMID:15326282,PMID:15341630,PMID:15632054,PMID:15815918,PMID:18650403,PMID:18775970,PMID:24497494,locus:2133397;locus_type=protein_coding","","","Flavin containing amine oxidoreductase family","PPOX","Encodes protoporphyrinogen oxidase (PPOX).",4,"m_4_407208","m_4_41028","m_4_1180373",4,41028,1180373
"AT4G01870",493715,"Chr4","Araport11","gene",808376,810611,".","-",".","ID=AT4G01870;Name=AT4G01870;Note=tolB protein-like protein;computational_description=tolB protein-related%3B FUNCTIONS IN: molecular_function unknown%3B INVOLVED IN: response to cyclopentenone%3B LOCATED IN: membrane%3B EXPRESSED IN: 22 plant structures%3B EXPRESSED DURING: 13 growth stages%3B CONTAINS InterPro DOMAIN/s: WD40-like Beta Propeller (InterPro:IPR011659)%2C Peptidase S9B%2C dipeptidylpeptidase IV N-terminal (InterPro:IPR002469)%2C Six-bladed beta-propeller%2C TolB-like (InterPro:IPR011042)%3B BEST Arabidopsis thaliana protein match is: DPP6 N-terminal domain-like protein (TAIR:AT1G21680.1)%3B Has 6090 Blast hits to 4220 proteins in 1098 species: Archae - 42%3B Bacteria - 3414%3B Metazoa - 20%3B Fungi - 42%3B Plants - 120%3B Viruses - 0%3B Other Eukaryotes - 2452 (source: NCBI BLink).;Dbxref=PMID:12169696,PMID:14551330,PMID:15047898,PMID:15181204,PMID:15272873,PMID:15381001,PMID:15824099,PMID:17293567,PMID:18334669,PMID:18650403,PMID:18702669,PMID:20736450,locus:2141405;locus_type=protein_coding","","","tolB protein-like protein","","",4,"m_4_407208","m_4_41028","m_4_1180373",4,41028,1180373
"AT4G02380",495460,"Chr4","Araport11","gene",1046042,1047105,".","-",".","ID=AT4G02380;Name=AT4G02380;Note=senescence-associated gene 21;curator_summary=Encodes AtLEA5 (late embryogenesis abundant like protein).  Also known as SENESCENCE-ASSOCIATED GENE 21 (SAG21).  Has a role on oxidative stress tolerance. mRNA levels are elevated in response to various stresses.;symbol=SAG21;Alias=AtLEA5,Arabidopsis thaliana late embryogenensis abundant like 5;full_name=senescence-associated gene 21;computational_description=senescence-associated gene 21 (SAG21)%3B CONTAINS InterPro DOMAIN/s: Late embryogenesis abundant protein%2C group 3 (InterPro:IPR004926)%3B BEST Arabidopsis thaliana protein match is: Late embryogenesis abundant 3 (LEA3) family protein (TAIR:AT1G02820.1)%3B Has 181 Blast hits to 176 proteins in 36 species: Archae - 0%3B Bacteria - 0%3B Metazoa - 0%3B Fungi - 0%3B Plants - 181%3B Viruses - 0%3B Other Eukaryotes - 0 (source: NCBI BLink).;Dbxref=PMID:10444084,PMID:9617813,PMID:11158529,PMID:12102506,PMID:12172015,PMID:12535341,PMID:12609038,PMID:12773641,PMID:14535883,PMID:14730065,PMID:15194820,PMID:15273295,PMID:15272873,PMID:15235117,PMID:15688252,PMID:15584951,PMID:15743445,PMID:15772289,PMID:15144382,PMID:14742872,PMID:16005291,PMID:16258011,PMID:16299172,PMID:16500996,PMID:16553894,PMID:16514542,PMID:16603661,PMID:16830180,PMID:16792696,PMID:16766691,PMID:16913859,PMID:16980540,PMID:15708347,PMID:17092320,PMID:17189325,PMID:17233795,PMID:17665211,PMID:18318901,PMID:18452589,PMID:18650403,PMID:18684332,PMID:18808718,PMID:18775970,PMID:25005920,locus:2133279;locus_type=protein_coding","AtLEA5,Arabidopsis thaliana late embryogenensis abundant like 5","senescence-associated gene 21","senescence-associated gene 21","SAG21","Encodes AtLEA5 (late embryogenesis abundant like protein).  Also known as SENESCENCE-ASSOCIATED GENE 21 (SAG21).  Has a role on oxidative stress tolerance. mRNA levels are elevated in response to various stresses.",4,"m_4_407208","m_4_41028","m_4_1180373",4,41028,1180373
"AT4G20430",550856,"Chr4","Araport11","gene",11016809,11021388,".","-",".","ID=AT4G20430;Name=AT4G20430;Note=Subtilase family protein;computational_description=Subtilase family protein%3B FUNCTIONS IN: identical protein binding%2C serine-type endopeptidase activity%3B INVOLVED IN: proteolysis%2C negative regulation of catalytic activity%3B LOCATED IN: endomembrane system%3B EXPRESSED IN: 19 plant structures%3B EXPRESSED DURING: 13 growth stages%3B CONTAINS InterPro DOMAIN/s: Peptidase S8/S53%2C subtilisin/kexin/sedolisin (InterPro:IPR000209)%2C Peptidase S8%2C subtilisin-related (InterPro:IPR015500)%2C Peptidase S8/S53%2C subtilisin%2C active site (InterPro:IPR022398)%2C Proteinase inhibitor I9%2C subtilisin propeptide (InterPro:IPR010259)%3B BEST Arabidopsis thaliana protein match is: Subtilase family protein (TAIR:AT5G44530.1)%3B Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12%3B Bacteria - 1396%3B Metazoa - 17338%3B Fungi - 3422%3B Plants - 5037%3B Viruses - 0%3B Other Eukaryotes - 2996 (source: NCBI BLink).;Dbxref=PMID:14697270,PMID:16193095,PMID:16895613,PMID:18650403,locus:2128595;locus_type=protein_coding","","","Subtilase family protein","","",4,"m_4_11631139","m_4_10875007","m_4_11979842",4,10875007,11979842
"AT4G21680",554208,"Chr4","Araport11","gene",11517353,11519805,".","-",".","ID=AT4G21680;Name=AT4G21680;Note=NITRATE TRANSPORTER 1.8;curator_summary=Encodes a nitrate transporter (NRT1.8).  Functions in nitrate removal from the xylem sap. Mediates cadmium tolerance.;symbol=NRT1.8;Alias=AtNPF7.2,NPF7.2,NRT1/ PTR family 7.2;full_name=NITRATE TRANSPORTER 1.8;computational_description=NITRATE TRANSPORTER 1.8 (NRT1.8)%3B FUNCTIONS IN: transporter activity%2C nitrate transmembrane transporter activity%3B INVOLVED IN: response to cadmium ion%2C oligopeptide transport%2C response to nitrate%3B LOCATED IN: plasma membrane%2C membrane%3B EXPRESSED IN: 9 plant structures%3B EXPRESSED DURING: LP.04 four leaves visible%2C 4 anthesis%2C petal differentiation and expansion stage%3B CONTAINS InterPro DOMAIN/s: Oligopeptide transporter (InterPro:IPR000109)%2C Major facilitator superfamily%2C general substrate transporter (InterPro:IPR016196)%3B BEST Arabidopsis thaliana protein match is: nitrate transporter 1.5 (TAIR:AT1G32450.1)%3B Has 7448 Blast hits to 7020 proteins in 1418 species: Archae - 0%3B Bacteria - 3502%3B Metazoa - 786%3B Fungi - 405%3B Plants - 2210%3B Viruses - 0%3B Other Eukaryotes - 545 (source: NCBI BLink).;Dbxref=PMID:15539473,PMID:16307366,PMID:17172353,PMID:17304219,PMID:18783601,PMID:20501909,PMID:20837581,PMID:22685171,PMID:25326291,locus:2119058;locus_type=protein_coding","AtNPF7.2,NPF7.2,NRT1/ PTR family 7.2","NITRATE TRANSPORTER 1.8","NITRATE TRANSPORTER 1.8","NRT1.8","Encodes a nitrate transporter (NRT1.8).  Functions in nitrate removal from the xylem sap. Mediates cadmium tolerance.",4,"m_4_11631139","m_4_10875007","m_4_11979842",4,10875007,11979842
"AT4G22190",555749,"Chr4","Araport11","gene",11741780,11743318,".","-",".","ID=AT4G22190;Name=AT4G22190;Note=serine/arginine repetitive matrix-like protein;computational_description=unknown protein%3B Has 283 Blast hits to 154 proteins in 44 species: Archae - 0%3B Bacteria - 2%3B Metazoa - 24%3B Fungi - 12%3B Plants - 48%3B Viruses - 0%3B Other Eukaryotes - 197 (source: NCBI BLink).;Dbxref=PMID:14576160,PMID:17259181,PMID:24023856,locus:2132050;locus_type=protein_coding","","","serine/arginine repetitive matrix-like protein","","",4,"m_4_11631139","m_4_10875007","m_4_11979842",4,10875007,11979842
